Block_paper,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,Blocks_Control1.thisRepN,Blocks_Control1.thisTrialN,Blocks_Control1.thisN,Blocks_Control1.thisIndex,trials_Control1.thisRepN,trials_Control1.thisTrialN,trials_Control1.thisN,trials_Control1.thisIndex,Blocks_TMTA1.thisRepN,Blocks_TMTA1.thisTrialN,Blocks_TMTA1.thisN,Blocks_TMTA1.thisIndex,trials_TMTA1.thisRepN,trials_TMTA1.thisTrialN,trials_TMTA1.thisN,trials_TMTA1.thisIndex,Blocks_Control2.thisRepN,Blocks_Control2.thisTrialN,Blocks_Control2.thisN,Blocks_Control2.thisIndex,trials_Control2.thisRepN,trials_Control2.thisTrialN,trials_Control2.thisN,trials_Control2.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Blocks_Control3.thisRepN,Blocks_Control3.thisTrialN,Blocks_Control3.thisN,Blocks_Control3.thisIndex,trials_Control3.thisRepN,trials_Control3.thisTrialN,trials_Control3.thisN,trials_Control3.thisIndex,Blocks_TMTA2.thisRepN,Blocks_TMTA2.thisTrialN,Blocks_TMTA2.thisN,Blocks_TMTA2.thisIndex,trials_TMTA2.thisRepN,trials_TMTA2.thisTrialN,trials_TMTA2.thisN,trials_TMTA2.thisIndex,Blocks_Control4.thisRepN,Blocks_Control4.thisTrialN,Blocks_Control4.thisN,Blocks_Control4.thisIndex,trials_Control4.thisRepN,trials_Control4.thisTrialN,trials_Control4.thisN,trials_Control4.thisIndex,Blocks_TMTB2.thisRepN,Blocks_TMTB2.thisTrialN,Blocks_TMTB2.thisN,Blocks_TMTB2.thisIndex,trials_TMTB2.thisRepN,trials_TMTB2.thisTrialN,trials_TMTB2.thisN,trials_TMTB2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,ResponseClock,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,Info2.started,Info2.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C6,130:156,8,['3'],3,TMTstop-control_1_6linestimulus4.png,TMTstop-control_1_6greenlinestimulus5.png,TMTstop-control_1_6redlinestimulus5.png,TMT_Control,C6,133,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.2433860200195,None,None,0,,295.2433860200195,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,9,['2'],2,TMTstop-control_1_6linestimulus6.png,TMTstop-control_1_6greenlinestimulus6.png,TMTstop-control_1_6redlinestimulus6.png,TMT_Control,C6,134,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.29342089002165,None,None,0,,295.29342089002165,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,10,['1'],1,TMTstop-control_1_6linestimulus7.png,TMTstop-control_1_6greenlinestimulus7.png,TMTstop-control_1_6redlinestimulus7.png,TMT_Control,C6,135,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.32677747002305,None,None,0,,295.32677747002305,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,11,['2'],2,TMTstop-control_1_6linestimulus8.png,TMTstop-control_1_6greenlinestimulus8.png,TMTstop-control_1_6redlinestimulus8.png,TMT_Control,C6,136,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.3768123400252,None,None,0,,295.3768123400252,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,12,['3'],3,TMTstop-control_1_6linestimulus9.png,TMTstop-control_1_6greenlinestimulus9.png,TMTstop-control_1_6redlinestimulus9.png,TMT_Control,C6,137,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.4101689200266,None,None,0,,295.4101689200266,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,13,['1'],1,TMTstop-control_1_6linestimulus10.png,TMTstop-control_1_6greenlinestimulus10.png,TMTstop-control_1_6redlinestimulus10.png,TMT_Control,C6,138,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.44352550002804,None,None,0,,295.44352550002804,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,14,['3'],3,TMTstop-control_1_6linestimulus11.png,TMTstop-control_1_6greenlinestimulus11.png,TMTstop-control_1_6redlinestimulus11.png,TMT_Control,C6,139,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.47688208002944,None,None,0,,295.47688208002944,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,15,['2'],2,TMTstop-control_1_6linestimulus12.png,TMTstop-control_1_6greenlinestimulus12.png,TMTstop-control_1_6redlinestimulus12.png,TMT_Control,C6,140,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.5102386600309,None,None,0,,295.5102386600309,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,16,['3'],3,TMTstop-control_1_6linestimulus13.png,TMTstop-control_1_6greenlinestimulus13.png,TMTstop-control_1_6redlinestimulus13.png,TMT_Control,C6,141,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.5435952400323,None,None,0,,295.5435952400323,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,17,['1'],1,TMTstop-control_1_6linestimulus14.png,TMTstop-control_1_6greenlinestimulus14.png,TMTstop-control_1_6redlinestimulus14.png,TMT_Control,C6,142,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.5769518200337,None,None,0,,295.5769518200337,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,18,['2'],2,TMTstop-control_1_6linestimulus15.png,TMTstop-control_1_6greenlinestimulus15.png,TMTstop-control_1_6redlinestimulus15.png,TMT_Control,C6,143,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.61030840003514,None,None,0,,295.61030840003514,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,19,['3'],3,TMTstop-control_1_6linestimulus16.png,TMTstop-control_1_6greenlinestimulus16.png,TMTstop-control_1_6redlinestimulus16.png,TMT_Control,C6,144,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.64366498003653,None,None,0,,295.64366498003653,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,20,['2'],2,TMTstop-control_1_6linestimulus17.png,TMTstop-control_1_6greenlinestimulus17.png,TMTstop-control_1_6redlinestimulus17.png,TMT_Control,C6,145,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.677021560038,None,None,0,,295.677021560038,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,21,['1'],1,TMTstop-control_1_6linestimulus18.png,TMTstop-control_1_6greenlinestimulus18.png,TMTstop-control_1_6redlinestimulus18.png,TMT_Control,C6,146,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.7103781400394,None,None,0,,295.7103781400394,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,22,['2'],2,TMTstop-control_1_6linestimulus19.png,TMTstop-control_1_6greenlinestimulus19.png,TMTstop-control_1_6redlinestimulus19.png,TMT_Control,C6,147,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.7437347200408,None,None,0,,295.7437347200408,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,23,['1'],1,TMTstop-control_1_6linestimulus20.png,TMTstop-control_1_6greenlinestimulus20.png,TMTstop-control_1_6redlinestimulus20.png,TMT_Control,C6,148,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.77709130004223,None,None,0,,295.77709130004223,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,24,['2'],2,TMTstop-control_1_6linestimulus21.png,TMTstop-control_1_6greenlinestimulus21.png,TMTstop-control_1_6redlinestimulus21.png,TMT_Control,C6,149,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.8104478800436,None,None,0,,295.8104478800436,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,25,['3'],3,TMTstop-control_1_6linestimulus22.png,TMTstop-control_1_6greenlinestimulus22.png,TMTstop-control_1_6redlinestimulus22.png,TMT_Control,C6,150,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.8438044600451,None,None,0,,295.8438044600451,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
C6,130:156,None,None,None,TMTstop-control_1_6linestimulus23.png,TMTstop-control_1_6greenlinestimulus23.png,TMTstop-control_1_6redlinestimulus23.png,TMT_Control,C6,Feedback_last,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,295.8938393300472,None,None,1,,295.8938393300472,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,1,['2'],2,TMTstop-A_1_4.png,TMTstop-A_1_4.png,TMTstop-A_1_4.png,TMT_A,A4,76,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.2649905500075,None,None,0,,299.2649905500075,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,2,['3'],3,TMTstop-A_1_4.png,TMTstop-A_1_4firstgreen.png,TMTstop-A_1_4firstred.png,TMT_A,A4,77,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.2983471300089,None,None,0,,299.2983471300089,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,3,['1'],1,TMTstop-A_1_4linestimulus0.png,TMTstop-A_1_4greenlinestimulus0.png,TMTstop-A_1_4redlinestimulus0.png,TMT_A,A4,78,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.33170371001034,None,None,0,,299.33170371001034,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,4,['3'],3,TMTstop-A_1_4linestimulus1.png,TMTstop-A_1_4greenlinestimulus1.png,TMTstop-A_1_4redlinestimulus1.png,TMT_A,A4,79,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.36506029001174,None,None,0,,299.36506029001174,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,5,['2'],2,TMTstop-A_1_4linestimulus2.png,TMTstop-A_1_4greenlinestimulus2.png,TMTstop-A_1_4redlinestimulus2.png,TMT_A,A4,80,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.39841687001314,None,None,0,,299.39841687001314,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,6,['1'],1,TMTstop-A_1_4linestimulus3.png,TMTstop-A_1_4greenlinestimulus3.png,TMTstop-A_1_4redlinestimulus3.png,TMT_A,A4,81,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.4317734500146,None,None,0,,299.4317734500146,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,7,['2'],2,TMTstop-A_1_4linestimulus4.png,TMTstop-A_1_4greenlinestimulus4.png,TMTstop-A_1_4redlinestimulus4.png,TMT_A,A4,82,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.4818083200167,None,None,0,,299.4818083200167,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,8,['1'],1,TMTstop-A_1_4linestimulus5.png,TMTstop-A_1_4greenlinestimulus5.png,TMTstop-A_1_4redlinestimulus5.png,TMT_A,A4,83,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.51516490001814,None,None,0,,299.51516490001814,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,9,['3'],3,TMTstop-A_1_4linestimulus6.png,TMTstop-A_1_4greenlinestimulus6.png,TMTstop-A_1_4redlinestimulus6.png,TMT_A,A4,84,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.56519977002023,None,None,0,,299.56519977002023,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,10,['2'],2,TMTstop-A_1_4linestimulus7.png,TMTstop-A_1_4greenlinestimulus7.png,TMTstop-A_1_4redlinestimulus7.png,TMT_A,A4,85,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.6152346400224,None,None,0,,299.6152346400224,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,11,['3'],3,TMTstop-A_1_4linestimulus8.png,TMTstop-A_1_4greenlinestimulus8.png,TMTstop-A_1_4redlinestimulus8.png,TMT_A,A4,86,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.6485912200238,None,None,0,,299.6485912200238,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,12,['1'],1,TMTstop-A_1_4linestimulus9.png,TMTstop-A_1_4greenlinestimulus9.png,TMTstop-A_1_4redlinestimulus9.png,TMT_A,A4,87,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.6819478000252,None,None,0,,299.6819478000252,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,13,['3'],3,TMTstop-A_1_4linestimulus10.png,TMTstop-A_1_4greenlinestimulus10.png,TMTstop-A_1_4redlinestimulus10.png,TMT_A,A4,88,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.7153043800266,None,None,0,,299.7153043800266,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,14,['1'],1,TMTstop-A_1_4linestimulus11.png,TMTstop-A_1_4greenlinestimulus11.png,TMTstop-A_1_4redlinestimulus11.png,TMT_A,A4,89,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.7486609600281,None,None,0,,299.7486609600281,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,15,['2'],2,TMTstop-A_1_4linestimulus12.png,TMTstop-A_1_4greenlinestimulus12.png,TMTstop-A_1_4redlinestimulus12.png,TMT_A,A4,90,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.78201754002947,None,None,0,,299.78201754002947,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,16,['1'],1,TMTstop-A_1_4linestimulus13.png,TMTstop-A_1_4greenlinestimulus13.png,TMTstop-A_1_4redlinestimulus13.png,TMT_A,A4,91,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.81537412003087,None,None,0,,299.81537412003087,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,17,['3'],3,TMTstop-A_1_4linestimulus14.png,TMTstop-A_1_4greenlinestimulus14.png,TMTstop-A_1_4redlinestimulus14.png,TMT_A,A4,92,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.8487307000323,None,None,0,,299.8487307000323,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,18,['2'],2,TMTstop-A_1_4linestimulus15.png,TMTstop-A_1_4greenlinestimulus15.png,TMTstop-A_1_4redlinestimulus15.png,TMT_A,A4,93,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.8820872800337,None,None,0,,299.8820872800337,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,19,['3'],3,TMTstop-A_1_4linestimulus16.png,TMTstop-A_1_4greenlinestimulus16.png,TMTstop-A_1_4redlinestimulus16.png,TMT_A,A4,94,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.91544386003517,None,None,0,,299.91544386003517,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,20,['2'],2,TMTstop-A_1_4linestimulus17.png,TMTstop-A_1_4greenlinestimulus17.png,TMTstop-A_1_4redlinestimulus17.png,TMT_A,A4,95,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.94880044003656,None,None,0,,299.94880044003656,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,21,['1'],1,TMTstop-A_1_4linestimulus18.png,TMTstop-A_1_4greenlinestimulus18.png,TMTstop-A_1_4redlinestimulus18.png,TMT_A,A4,96,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,0,0,,299.98215702003796,None,None,0,,299.98215702003796,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,22,['3'],3,TMTstop-A_1_4linestimulus19.png,TMTstop-A_1_4greenlinestimulus19.png,TMTstop-A_1_4redlinestimulus19.png,TMT_A,A4,97,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,0,0,,300.0155136000394,None,None,0,,300.0155136000394,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,23,['1'],1,TMTstop-A_1_4linestimulus20.png,TMTstop-A_1_4greenlinestimulus20.png,TMTstop-A_1_4redlinestimulus20.png,TMT_A,A4,98,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,0,0,,300.0488701800408,None,None,0,,300.0488701800408,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,24,['2'],2,TMTstop-A_1_4linestimulus21.png,TMTstop-A_1_4greenlinestimulus21.png,TMTstop-A_1_4redlinestimulus21.png,TMT_A,A4,99,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,0,0,,300.08222676004226,None,None,0,,300.08222676004226,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,25,['3'],3,TMTstop-A_1_4linestimulus22.png,TMTstop-A_1_4greenlinestimulus22.png,TMTstop-A_1_4redlinestimulus22.png,TMT_A,A4,100,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,0,0,,300.11558334004366,None,None,0,,300.11558334004366,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A4,286:312,None,None,None,TMTstop-A_1_4linestimulus23.png,TMTstop-A_1_4greenlinestimulus23.png,TMTstop-A_1_4redlinestimulus23.png,TMT_A,A4,Feedback_last,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,0,0,,300.14893992004505,None,None,1,,300.14893992004505,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A5,312:338,1,['2'],2,TMTstop-A_1_5.png,TMTstop-A_1_5.png,TMTstop-A_1_5.png,TMT_A,A5,101,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,303.4237482400087,None,None,0,,303.4237482400087,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A5,312:338,2,['1'],1,TMTstop-A_1_5.png,TMTstop-A_1_5firstgreen.png,TMTstop-A_1_5firstred.png,TMT_A,A5,102,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,,303.47378311001086,None,None,0,,303.47378311001086,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A5,312:338,3,['3'],3,TMTstop-A_1_5linestimulus0.png,TMTstop-A_1_5greenlinestimulus0.png,TMTstop-A_1_5redlinestimulus0.png,TMT_A,A5,103,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,0,0,,303.50713969001225,None,None,0,,303.50713969001225,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A5,312:338,4,['1'],1,TMTstop-A_1_5linestimulus1.png,TMTstop-A_1_5greenlinestimulus1.png,TMTstop-A_1_5redlinestimulus1.png,TMT_A,A5,104,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,0,0,,303.54049627001365,None,None,0,,303.54049627001365,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A5,312:338,5,['2'],2,TMTstop-A_1_5linestimulus2.png,TMTstop-A_1_5greenlinestimulus2.png,TMTstop-A_1_5redlinestimulus2.png,TMT_A,A5,105,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,0,0,,303.5738528500151,None,None,0,,303.5738528500151,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A5,312:338,6,['1'],1,TMTstop-A_1_5linestimulus3.png,TMTstop-A_1_5greenlinestimulus3.png,TMTstop-A_1_5redlinestimulus3.png,TMT_A,A5,106,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,0,0,,303.6072094300165,None,None,0,,303.6072094300165,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
A5,312:338,7,['3'],3,TMTstop-A_1_5linestimulus4.png,TMTstop-A_1_5greenlinestimulus4.png,TMTstop-A_1_5redlinestimulus4.png,TMT_A,A5,107,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,0,0,,303.64056601001795,None,None,0,,303.64056601001795,None,,,,,,001,2022_Nov_17_2325,TMT_fmri,2021.2.3,59.96591537769307,
