Block_paper,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,TrialNumber_total,Blocks_Control1.thisRepN,Blocks_Control1.thisTrialN,Blocks_Control1.thisN,Blocks_Control1.thisIndex,trials_Control1.thisRepN,trials_Control1.thisTrialN,trials_Control1.thisN,trials_Control1.thisIndex,Blocks_TMTA1.thisRepN,Blocks_TMTA1.thisTrialN,Blocks_TMTA1.thisN,Blocks_TMTA1.thisIndex,trials_TMTA1.thisRepN,trials_TMTA1.thisTrialN,trials_TMTA1.thisN,trials_TMTA1.thisIndex,Blocks_Control2.thisRepN,Blocks_Control2.thisTrialN,Blocks_Control2.thisN,Blocks_Control2.thisIndex,trials_Control2.thisRepN,trials_Control2.thisTrialN,trials_Control2.thisN,trials_Control2.thisIndex,Blocks_TMTB1.thisRepN,Blocks_TMTB1.thisTrialN,Blocks_TMTB1.thisN,Blocks_TMTB1.thisIndex,trials_TMTB1.thisRepN,trials_TMTB1.thisTrialN,trials_TMTB1.thisN,trials_TMTB1.thisIndex,Blocks_Control3.thisRepN,Blocks_Control3.thisTrialN,Blocks_Control3.thisN,Blocks_Control3.thisIndex,trials_Control3.thisRepN,trials_Control3.thisTrialN,trials_Control3.thisN,trials_Control3.thisIndex,Blocks_TMTA2.thisRepN,Blocks_TMTA2.thisTrialN,Blocks_TMTA2.thisN,Blocks_TMTA2.thisIndex,trials_TMTA2.thisRepN,trials_TMTA2.thisTrialN,trials_TMTA2.thisN,trials_TMTA2.thisIndex,Blocks_Control4.thisRepN,Blocks_Control4.thisTrialN,Blocks_Control4.thisN,Blocks_Control4.thisIndex,trials_Control4.thisRepN,trials_Control4.thisTrialN,trials_Control4.thisN,trials_Control4.thisIndex,Blocks_TMTB2.thisRepN,Blocks_TMTB2.thisTrialN,Blocks_TMTB2.thisN,Blocks_TMTB2.thisIndex,trials_TMTB2.thisRepN,trials_TMTB2.thisTrialN,trials_TMTB2.thisN,trials_TMTB2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,text_2.started,text_2.stopped,Attempts,First_attempt,ResponseClock,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,Info2.started,Info2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C15,364:390,18,['2'],2.0,Images/TMTstop-control_1_15linestimulus15.png,Images/TMTstop-control_1_15greenlinestimulus15.png,Images/TMTstop-control_1_15redlinestimulus15.png,TMT_Control,C15,368.0,None,7.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,1,1,480.6931534000323,521.3512494000024,None,['2'],1,[-0.011730500031262636],521.3512494000024,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C15,364:390,19,['1'],1.0,Images/TMTstop-control_1_15linestimulus16.png,Images/TMTstop-control_1_15greenlinestimulus16.png,Images/TMTstop-control_1_15redlinestimulus16.png,TMT_Control,C15,369.0,None,7.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,2,0,480.93823720002547,521.4008980999934,None,"['3', '1']",1,"[0.043264899984933436, 0.18692280002869666]",521.4008980999934,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C15,364:390,20,['3'],3.0,Images/TMTstop-control_1_15linestimulus17.png,Images/TMTstop-control_1_15greenlinestimulus17.png,Images/TMTstop-control_1_15redlinestimulus17.png,TMT_Control,C15,370.0,None,7.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,2,0,481.1181319000316,521.6468868000084,None,"['2', '3']",1,"[0.012059799977578223, 0.0913118000025861]",521.6468868000084,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C15,364:390,21,['2'],2.0,Images/TMTstop-control_1_15linestimulus18.png,Images/TMTstop-control_1_15greenlinestimulus18.png,Images/TMTstop-control_1_15redlinestimulus18.png,TMT_Control,C15,371.0,None,7.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,2,0,481.31814220000524,521.8260669000447,None,"['1', '2']",1,"[0.08620060002431273, 0.11607610003557056]",521.8260669000447,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C15,364:390,22,['1'],1.0,Images/TMTstop-control_1_15linestimulus19.png,Images/TMTstop-control_1_15greenlinestimulus19.png,Images/TMTstop-control_1_15redlinestimulus19.png,TMT_Control,C15,372.0,None,7.0,372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,2,0,481.5820561000146,522.0263089000364,None,"['3', '1']",1,"[0.040042600012384355, 0.2033648999640718]",522.0263089000364,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C15,364:390,23,['3'],3.0,Images/TMTstop-control_1_15linestimulus20.png,Images/TMTstop-control_1_15greenlinestimulus20.png,Images/TMTstop-control_1_15redlinestimulus20.png,TMT_Control,C15,373.0,None,7.0,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,2,0,481.7391347999801,522.2899324999889,None,"['2', '3']",1,"[0.006134600029326975, 0.10117610002635047]",522.2899324999889,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C15,364:390,24,['2'],2.0,Images/TMTstop-control_1_15linestimulus21.png,Images/TMTstop-control_1_15greenlinestimulus21.png,Images/TMTstop-control_1_15redlinestimulus21.png,TMT_Control,C15,374.0,None,7.0,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,2,0,481.9892974999966,522.4470657000202,None,"['1', '2']",1,"[0.0979382999939844, 0.17508640000596642]",522.4470657000202,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C15,364:390,25,['1'],1.0,Images/TMTstop-control_1_15linestimulus22.png,Images/TMTstop-control_1_15greenlinestimulus22.png,Images/TMTstop-control_1_15redlinestimulus22.png,TMT_Control,C15,375.0,None,7.0,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,24,24,24,,,,,,,,,,,,,,,,,2,0,482.30214749998413,522.7037241000216,None,"['3', '1']",1,"[0.018482599989511073, 0.21345310000469908]",522.7037241000216,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C15,364:390,None,None,None,Images/TMTstop-control_1_15linestimulus23.png,Images/TMTstop-control_1_15greenlinestimulus23.png,Images/TMTstop-control_1_15redlinestimulus23.png,TMT_Control,C15,Feedback_last,None,7.0,Feedback_last,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,25,25,25,,,,,,,,,,,,,,,,,0,0,,523.0096379999886,None,None,1,,523.0096379999886,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,1,['1'],1.0,Images/TMTstop-control_1_16.png,Images/TMTstop-control_1_16.png,Images/TMTstop-control_1_16.png,TMT_Control,C16,376.0,None,7.0,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,4,0,487.50911059998907,527.3588076999877,None,"['1', '2', '3', '1']",1,"[0.47013430000515655, 0.47986060002585873, 0.6004300999920815, 0.7903455999912694]",527.3588076999877,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,2,['2'],2.0,Images/TMTstop-control_1_16.png,Images/TMTstop-control_1_16firstgreen.png,Images/TMTstop-control_1_16firstred.png,TMT_Control,C16,377.0,None,7.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,1,1,487.5642419999931,528.2223793000448,None,['2'],1,[-0.03301950002787635],528.2223793000448,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,3,['1'],1.0,Images/TMTstop-control_1_16linestimulus0.png,Images/TMTstop-control_1_16greenlinestimulus0.png,Images/TMTstop-control_1_16redlinestimulus0.png,TMT_Control,C16,378.0,None,7.0,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,2,0,487.8211335000233,528.2790547999903,None,"['3', '1']",1,"[0.01851679995888844, 0.1808337999973446]",528.2790547999903,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,4,['3'],3.0,Images/TMTstop-control_1_16linestimulus1.png,Images/TMTstop-control_1_16greenlinestimulus1.png,Images/TMTstop-control_1_16redlinestimulus1.png,TMT_Control,C16,379.0,None,7.0,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,2,0,487.9711413999903,528.5293569000205,None,"['2', '3']",1,"[-0.002598899998702109, 0.0687303000013344]",528.5293569000205,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,5,['1'],1.0,Images/TMTstop-control_1_16linestimulus2.png,Images/TMTstop-control_1_16greenlinestimulus2.png,Images/TMTstop-control_1_16redlinestimulus2.png,TMT_Control,C16,380.0,None,7.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,1,1,488.1240281999926,528.6790002000052,None,['1'],1,[0.0760403000167571],528.6790002000052,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,6,['3'],3.0,Images/TMTstop-control_1_16linestimulus3.png,Images/TMTstop-control_1_16greenlinestimulus3.png,Images/TMTstop-control_1_16redlinestimulus3.png,TMT_Control,C16,381.0,None,7.0,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,2,0,488.28010839998024,528.8326070000185,None,"['2', '3']",1,"[-0.04589589999523014, 0.06639629998244345]",528.8326070000185,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,7,['1'],1.0,Images/TMTstop-control_1_16linestimulus4.png,Images/TMTstop-control_1_16greenlinestimulus4.png,Images/TMTstop-control_1_16redlinestimulus4.png,TMT_Control,C16,382.0,None,7.0,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,,,1,1,488.39714660000755,528.9892318000202,None,['1'],1,[0.06183719995897263],528.9892318000202,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,8,['2'],2.0,Images/TMTstop-control_1_16linestimulus4.png,Images/TMTstop-control_1_16greenlinestimulus5.png,Images/TMTstop-control_1_16redlinestimulus5.png,TMT_Control,C16,383.0,None,7.0,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,,,1,1,488.44813119998435,529.1061105999979,None,['2'],1,[-0.03499890002422035],529.1061105999979,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,9,['1'],1.0,Images/TMTstop-control_1_16linestimulus6.png,Images/TMTstop-control_1_16greenlinestimulus6.png,Images/TMTstop-control_1_16redlinestimulus6.png,TMT_Control,C16,384.0,None,7.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,8,8,8,,,,,,,,,,,,,,,,,2,0,488.7111107999808,529.1613530000322,None,"['3', '1']",1,"[0.031433199997991323, 0.18379280000226572]",529.1613530000322,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,10,['3'],3.0,Images/TMTstop-control_1_16linestimulus7.png,Images/TMTstop-control_1_16greenlinestimulus7.png,Images/TMTstop-control_1_16redlinestimulus7.png,TMT_Control,C16,385.0,None,7.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,9,9,9,,,,,,,,,,,,,,,,,2,0,488.8611362000229,529.4188211000292,None,"['2', '3']",1,"[-0.045736299944110215, 0.09333660005358979]",529.4188211000292,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,11,['1'],1.0,Images/TMTstop-control_1_16linestimulus8.png,Images/TMTstop-control_1_16greenlinestimulus8.png,Images/TMTstop-control_1_16redlinestimulus8.png,TMT_Control,C16,386.0,None,7.0,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,10,10,10,,,,,,,,,,,,,,,,,1,1,489.04881900001783,529.5694290000247,None,['1'],1,[0.13569209998240694],529.5694290000247,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,12,['2'],2.0,Images/TMTstop-control_1_16linestimulus9.png,Images/TMTstop-control_1_16greenlinestimulus9.png,Images/TMTstop-control_1_16redlinestimulus9.png,TMT_Control,C16,387.0,None,7.0,387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,11,11,11,,,,,,,,,,,,,,,,,1,1,489.09812989999773,529.7562499000342,None,['2'],1,[-0.0322368000051938],529.7562499000342,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,13,['1'],1.0,Images/TMTstop-control_1_16linestimulus10.png,Images/TMTstop-control_1_16greenlinestimulus10.png,Images/TMTstop-control_1_16redlinestimulus10.png,TMT_Control,C16,388.0,None,7.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,12,12,12,,,,,,,,,,,,,,,,,2,0,489.40600870002527,529.8068603000138,None,"['3', '1']",1,"[0.08329839998623356, 0.24732349999248981]",529.8068603000138,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,14,['3'],3.0,Images/TMTstop-control_1_16linestimulus11.png,Images/TMTstop-control_1_16greenlinestimulus11.png,Images/TMTstop-control_1_16redlinestimulus11.png,TMT_Control,C16,389.0,None,7.0,389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,13,13,13,,,,,,,,,,,,,,,,,2,0,489.61016630002996,530.1141046000412,None,"['2', '3']",1,"[-0.041463300003670156, 0.11057379998965189]",530.1141046000412,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,15,['2'],2.0,Images/TMTstop-control_1_16linestimulus12.png,Images/TMTstop-control_1_16greenlinestimulus12.png,Images/TMTstop-control_1_16redlinestimulus12.png,TMT_Control,C16,390.0,None,7.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,14,14,14,,,,,,,,,,,,,,,,,2,0,489.8441099000047,530.3183476999984,None,"['1', '2']",1,"[0.07462340005440637, 0.16192630003206432]",530.3183476999984,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,16,['3'],3.0,Images/TMTstop-control_1_16linestimulus13.png,Images/TMTstop-control_1_16greenlinestimulus13.png,Images/TMTstop-control_1_16redlinestimulus13.png,TMT_Control,C16,391.0,None,7.0,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,15,15,15,,,,,,,,,,,,,,,,,1,1,489.94515480002156,530.5528286999906,None,['3'],1,[0.043859100027475506],530.5528286999906,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,17,['1'],1.0,Images/TMTstop-control_1_16linestimulus14.png,Images/TMTstop-control_1_16greenlinestimulus14.png,Images/TMTstop-control_1_16redlinestimulus14.png,TMT_Control,C16,392.0,None,7.0,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,16,16,16,,,,,,,,,,,,,,,,,4,0,490.4971387999831,530.6529755000374,None,"['2', '3', '2', '1']",1,"[0.17516769998474047, 0.4058761000051163, 0.4273395999916829, 0.4870303000207059]",530.6529755000374,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,18,['3'],3.0,Images/TMTstop-control_1_16linestimulus15.png,Images/TMTstop-control_1_16greenlinestimulus15.png,Images/TMTstop-control_1_16redlinestimulus15.png,TMT_Control,C16,393.0,None,7.0,393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,17,17,17,,,,,,,,,,,,,,,,,1,1,490.66409109998494,531.2058403000119,None,['3'],1,[0.1135325999930501],531.2058403000119,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,19,['2'],2.0,Images/TMTstop-control_1_16linestimulus16.png,Images/TMTstop-control_1_16greenlinestimulus16.png,Images/TMTstop-control_1_16redlinestimulus16.png,TMT_Control,C16,394.0,None,7.0,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,18,18,18,,,,,,,,,,,,,,,,,2,0,490.9701075000339,531.3726452999981,None,"['1', '2']",1,"[0.0983606000081636, 0.2035514999879524]",531.3726452999981,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,20,['1'],1.0,Images/TMTstop-control_1_16linestimulus17.png,Images/TMTstop-control_1_16greenlinestimulus17.png,Images/TMTstop-control_1_16redlinestimulus17.png,TMT_Control,C16,395.0,None,7.0,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,19,19,19,,,,,,,,,,,,,,,,,2,0,491.17711180000333,531.6854077000171,None,"['3', '1']",1,"[-0.03519690001849085, 0.11852859996724874]",531.6854077000171,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,21,['2'],2.0,Images/TMTstop-control_1_16linestimulus18.png,Images/TMTstop-control_1_16greenlinestimulus18.png,Images/TMTstop-control_1_16redlinestimulus18.png,TMT_Control,C16,396.0,None,7.0,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,20,20,20,,,,,,,,,,,,,,,,,1,1,491.2270482000313,531.8856276000151,None,['2'],1,[0.00039379997178912163],531.8856276000151,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,22,['1'],1.0,Images/TMTstop-control_1_16linestimulus19.png,Images/TMTstop-control_1_16greenlinestimulus19.png,Images/TMTstop-control_1_16redlinestimulus19.png,TMT_Control,C16,397.0,None,7.0,397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,21,21,21,,,,,,,,,,,,,,,,,2,0,491.48516139999265,531.9351939000189,None,"['3', '1']",1,"[0.03770039998926222, 0.18542539997724816]",531.9351939000189,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,23,['3'],3.0,Images/TMTstop-control_1_16linestimulus20.png,Images/TMTstop-control_1_16greenlinestimulus20.png,Images/TMTstop-control_1_16redlinestimulus20.png,TMT_Control,C16,398.0,None,7.0,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,22,22,22,,,,,,,,,,,,,,,,,2,0,491.65627059998224,532.1929594000103,None,"['2', '3']",1,"[0.0098911999957636, 0.10830299998633564]",532.1929594000103,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,24,['2'],2.0,Images/TMTstop-control_1_16linestimulus21.png,Images/TMTstop-control_1_16greenlinestimulus21.png,Images/TMTstop-control_1_16redlinestimulus21.png,TMT_Control,C16,399.0,None,7.0,399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,23,23,23,,,,,,,,,,,,,,,,,2,0,491.9072464000201,532.3648959000129,None,"['1', '2']",1,"[0.09714000002713874, 0.17741460003890097]",532.3648959000129,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,25,['1'],1.0,Images/TMTstop-control_1_16linestimulus22.png,Images/TMTstop-control_1_16greenlinestimulus22.png,Images/TMTstop-control_1_16redlinestimulus22.png,TMT_Control,C16,400.0,None,7.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,24,24,24,,,,,,,,,,,,,,,,,2,0,492.16610630002106,532.6201541000046,None,"['3', '1']",1,"[0.020298499963246286, 0.17129959998419508]",532.6201541000046,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
C16,390:416,None,None,None,Images/TMTstop-control_1_16linestimulus23.png,Images/TMTstop-control_1_16greenlinestimulus23.png,Images/TMTstop-control_1_16redlinestimulus23.png,TMT_Control,C16,Feedback_last,None,7.0,Feedback_last,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,25,25,25,,,,,,,,,,,,,,,,,2,0,,532.8743615000276,None,"['2', '3']",0,"[-0.030173499952070415, 0.07698740001069382]",532.8743615000276,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
B4,702:728,1,['3'],3,Images/TMTstop-B_1_4.png,Images/TMTstop-B_1_4.png,Images/TMTstop-B_1_4.png,TMT_B,B4,76,8.0,8.0,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,3,0,514.2914252000046,554.1260006999946,None,"['1', '2', '3']",1,"[0.6732750000082888, 0.7373662000172772, 0.8222961000283249]",554.1260006999946,None,546.7832415000303,None,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
B4,702:728,A,['2'],2,Images/TMTstop-B_1_4.png,Images/TMTstop-B_1_4firstgreen.png,Images/TMTstop-B_1_4firstred.png,TMT_B,B4,77,None,8.0,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,2,0,514.5394448000006,555.0059701999999,None,"['1', '2']",1,"[0.1294626000453718, 0.1705729000386782]",555.0059701999999,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
B4,702:728,2,['1'],1,Images/TMTstop-B_1_4linestimulus0.png,Images/TMTstop-B_1_4greenlinestimulus0.png,Images/TMTstop-B_1_4redlinestimulus0.png,TMT_B,B4,78,None,8.0,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,2,0,514.8294200000237,555.2472111000097,None,"['3', '1']",1,"[0.01320990000385791, 0.2040944999898784]",555.2472111000097,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
B4,702:728,B,['2'],2,Images/TMTstop-B_1_4linestimulus1.png,Images/TMTstop-B_1_4greenlinestimulus1.png,Images/TMTstop-B_1_4redlinestimulus1.png,TMT_B,B4,79,None,8.0,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,1,1,516.3814175000298,555.5378972000326,None,['2'],1,[1.4983678999706171],555.5378972000326,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
B4,702:728,3,['3'],3,Images/TMTstop-B_1_4linestimulus2.png,Images/TMTstop-B_1_4greenlinestimulus2.png,Images/TMTstop-B_1_4redlinestimulus2.png,TMT_B,B4,80,None,8.0,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,1,1,518.2904234000016,557.0975370000233,None,['3'],1,[1.8428242999943905],557.0975370000233,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
B4,702:728,C,['1'],1,Images/TMTstop-B_1_4linestimulus3.png,Images/TMTstop-B_1_4greenlinestimulus3.png,Images/TMTstop-B_1_4redlinestimulus3.png,TMT_B,B4,81,None,8.0,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,1,1,519.2332867999794,558.9894998000236,None,['1'],1,[0.9027000999776646],558.9894998000236,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
B4,702:728,4,['3'],3,Images/TMTstop-B_1_4linestimulus4.png,Images/TMTstop-B_1_4greenlinestimulus4.png,Images/TMTstop-B_1_4redlinestimulus4.png,TMT_B,B4,82,None,8.0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,1,1,519.7754321999964,559.9492521000211,None,['3'],1,[0.48332889995072037],559.9492521000211,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
B4,702:728,D,['2'],2,Images/TMTstop-B_1_4linestimulus5.png,Images/TMTstop-B_1_4greenlinestimulus5.png,Images/TMTstop-B_1_4redlinestimulus5.png,TMT_B,B4,83,None,8.0,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,1,1,520.51729779999,560.4905728000449,None,['2'],1,[0.6856868999893777],560.4905728000449,None,,,,001,2022_Dec_20_1655,TMT_fmri,2021.2.3,59.88583364190807,
